onset	duration	sample	trial_type	response_time	stim_file	value
270.7800000000	n/a	135390	STATUS	n/a	n/a	2
286.7980000000	n/a	143399	STATUS	n/a	n/a	2
308.3660000000	n/a	154183	STATUS	n/a	n/a	1
361.3160000000	n/a	180658	STATUS	n/a	n/a	2
362.9880000000	n/a	181494	STATUS	n/a	n/a	1
382.6700000000	n/a	191335	STATUS	n/a	n/a	2
386.8300000000	n/a	193415	start of the trial	n/a	n/a	500
387.2000000000	n/a	193600	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
390.3400000000	n/a	195170	presentation of the task instruction	n/a	n/a	4
391.0100000000	n/a	195505	encoding: 7R	n/a	n/a	270
394.1600000000	n/a	197080	delay period: 7R	n/a	n/a	370
400.8100000000	n/a	200405	probe: 7R	n/a	n/a	70
404.1860000000	n/a	202093	Response: 7R: correct	n/a	n/a	4701
407.2500000000	n/a	203625	start of the trial	n/a	n/a	500
407.6200000000	n/a	203810	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
410.7600000000	n/a	205380	presentation of the task instruction	n/a	n/a	4
411.4200000000	n/a	205710	encoding: 7R	n/a	n/a	270
414.5600000000	n/a	207280	delay period: 7R	n/a	n/a	370
421.2400000000	n/a	210620	probe: 7R	n/a	n/a	70
423.3440000000	n/a	211672	Response: 7R: error	n/a	n/a	4700
425.0100000000	n/a	212505	Response: 7R: correct	n/a	n/a	4701
427.4200000000	n/a	213710	start of the trial	n/a	n/a	500
427.7500000000	n/a	213875	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
430.9200000000	n/a	215460	presentation of the task instruction	n/a	n/a	4
431.5600000000	n/a	215780	encoding: 7R	n/a	n/a	270
434.7300000000	n/a	217365	delay period: 7R	n/a	n/a	370
441.3700000000	n/a	220685	probe: 7R	n/a	n/a	70
445.3660000000	n/a	222683	Response: 7R: error	n/a	n/a	4700
447.8800000000	n/a	223940	start of the trial	n/a	n/a	500
448.2200000000	n/a	224110	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
451.3900000000	n/a	225695	presentation of the task instruction	n/a	n/a	4
452.0200000000	n/a	226010	encoding: 7R	n/a	n/a	270
455.1900000000	n/a	227595	delay period: 7R	n/a	n/a	370
461.8400000000	n/a	230920	probe: 7R	n/a	n/a	70
463.8900000000	n/a	231945	Response: 7R: correct	n/a	n/a	4701
468.1800000000	n/a	234090	start of the trial	n/a	n/a	500
468.5500000000	n/a	234275	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
471.6900000000	n/a	235845	presentation of the task instruction	n/a	n/a	4
472.3600000000	n/a	236180	encoding: 7R	n/a	n/a	270
475.4900000000	n/a	237745	delay period: 7R	n/a	n/a	370
482.1700000000	n/a	241085	probe: 7R	n/a	n/a	70
488.2000000000	n/a	244100	Response: 7R: error	n/a	n/a	4700
488.6800000000	n/a	244340	start of the trial	n/a	n/a	500
489.0100000000	n/a	244505	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
492.1900000000	n/a	246095	presentation of the task instruction	n/a	n/a	4
492.8200000000	n/a	246410	encoding: 7R	n/a	n/a	270
495.9900000000	n/a	247995	delay period: 7R	n/a	n/a	370
502.6400000000	n/a	251320	probe: 7R	n/a	n/a	70
505.5340000000	n/a	252767	Response: 7R: correct	n/a	n/a	4701
509.0500000000	n/a	254525	start of the trial	n/a	n/a	500
509.3800000000	n/a	254690	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
512.5500000000	n/a	256275	presentation of the task instruction	n/a	n/a	4
513.1900000000	n/a	256595	encoding: 7R	n/a	n/a	270
516.3600000000	n/a	258180	delay period: 7R	n/a	n/a	370
523.0000000000	n/a	261500	probe: 7R	n/a	n/a	70
525.7140000000	n/a	262857	Response: 7R: error	n/a	n/a	4700
529.5100000000	n/a	264755	start of the trial	n/a	n/a	500
