onset	duration	sample	trial_type	response_time	stim_file	value
317.9240000000	n/a	158962	STATUS	n/a	n/a	2
389.3100000000	n/a	194655	STATUS	n/a	n/a	1
682.6680000000	n/a	341334	STATUS	n/a	n/a	1
707.6000000000	n/a	353800	start of the trial	n/a	n/a	500
707.9300000000	n/a	353965	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
711.1000000000	n/a	355550	presentation of the task instruction	n/a	n/a	4
711.7400000000	n/a	355870	encoding: 5M	n/a	n/a	251
714.9100000000	n/a	357455	delay period: 5M	n/a	n/a	351
721.5500000000	n/a	360775	probe: 5M	n/a	n/a	51
728.0300000000	n/a	364015	start of the trial	n/a	n/a	500
728.3600000000	n/a	364180	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
731.5400000000	n/a	365770	presentation of the task instruction	n/a	n/a	4
732.1700000000	n/a	366085	encoding: 5M	n/a	n/a	251
735.3400000000	n/a	367670	delay period: 5M	n/a	n/a	351
742.0000000000	n/a	371000	probe: 5M	n/a	n/a	51
744.9880000000	n/a	372494	Response: 5M: correct	n/a	n/a	4511
748.4300000000	n/a	374215	start of the trial	n/a	n/a	500
748.8000000000	n/a	374400	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
751.9400000000	n/a	375970	presentation of the task instruction	n/a	n/a	4
752.6000000000	n/a	376300	encoding: 5M	n/a	n/a	251
755.7400000000	n/a	377870	delay period: 5M	n/a	n/a	351
762.4200000000	n/a	381210	probe: 5M	n/a	n/a	51
764.7060000000	n/a	382353	Response: 5M: correct	n/a	n/a	4511
768.7300000000	n/a	384365	start of the trial	n/a	n/a	500
769.1000000000	n/a	384550	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
772.2300000000	n/a	386115	presentation of the task instruction	n/a	n/a	4
772.9000000000	n/a	386450	encoding: 5M	n/a	n/a	251
776.0400000000	n/a	388020	delay period: 5M	n/a	n/a	351
782.7200000000	n/a	391360	probe: 5M	n/a	n/a	51
789.2800000000	n/a	394640	start of the trial	n/a	n/a	500
789.6400000000	n/a	394820	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
792.7800000000	n/a	396390	presentation of the task instruction	n/a	n/a	4
793.4500000000	n/a	396725	encoding: 5M	n/a	n/a	251
796.5900000000	n/a	398295	delay period: 5M	n/a	n/a	351
803.2700000000	n/a	401635	probe: 5M	n/a	n/a	51
805.2280000000	n/a	402614	Response: 5M: error	n/a	n/a	4510
809.5600000000	n/a	404780	start of the trial	n/a	n/a	500
809.9300000000	n/a	404965	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
813.0700000000	n/a	406535	presentation of the task instruction	n/a	n/a	4
813.7300000000	n/a	406865	encoding: 5M	n/a	n/a	251
816.8700000000	n/a	408435	delay period: 5M	n/a	n/a	351
823.5300000000	n/a	411765	probe: 5M	n/a	n/a	51
825.1600000000	n/a	412580	Response: 5M: error	n/a	n/a	4510
829.6800000000	n/a	414840	start of the trial	n/a	n/a	500
830.0400000000	n/a	415020	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
833.1800000000	n/a	416590	presentation of the task instruction	n/a	n/a	4
833.8500000000	n/a	416925	encoding: 5M	n/a	n/a	251
836.9900000000	n/a	418495	delay period: 5M	n/a	n/a	351
843.6700000000	n/a	421835	probe: 5M	n/a	n/a	51
848.5040000000	n/a	424252	Response: 5M: correct	n/a	n/a	4511
850.1600000000	n/a	425080	start of the trial	n/a	n/a	500
850.4900000000	n/a	425245	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
853.6600000000	n/a	426830	presentation of the task instruction	n/a	n/a	4
854.3000000000	n/a	427150	encoding: 5M	n/a	n/a	251
857.4700000000	n/a	428735	delay period: 5M	n/a	n/a	351
864.1100000000	n/a	432055	probe: 5M	n/a	n/a	51
865.9640000000	n/a	432982	Response: 5M: correct	n/a	n/a	4511
870.6200000000	n/a	435310	start of the trial	n/a	n/a	500
870.9900000000	n/a	435495	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
874.1300000000	n/a	437065	presentation of the task instruction	n/a	n/a	4
874.8000000000	n/a	437400	encoding: 5M	n/a	n/a	251
877.9400000000	n/a	438970	delay period: 5M	n/a	n/a	351
884.6100000000	n/a	442305	probe: 5M	n/a	n/a	51
887.2460000000	n/a	443623	Response: 5M: correct	n/a	n/a	4511
890.8600000000	n/a	445430	start of the trial	n/a	n/a	500
891.2200000000	n/a	445610	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
894.3600000000	n/a	447180	presentation of the task instruction	n/a	n/a	4
895.0300000000	n/a	447515	encoding: 5M	n/a	n/a	251
898.1700000000	n/a	449085	delay period: 5M	n/a	n/a	351
904.8500000000	n/a	452425	probe: 5M	n/a	n/a	51
911.3200000000	n/a	455660	start of the trial	n/a	n/a	500
911.6600000000	n/a	455830	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
914.8300000000	n/a	457415	presentation of the task instruction	n/a	n/a	4
915.4600000000	n/a	457730	encoding: 5M	n/a	n/a	251
918.6300000000	n/a	459315	delay period: 5M	n/a	n/a	351
925.2800000000	n/a	462640	probe: 5M	n/a	n/a	51
928.6560000000	n/a	464328	Response: 5M: correct	n/a	n/a	4511
931.6000000000	n/a	465800	start of the trial	n/a	n/a	500
931.9700000000	n/a	465985	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
935.1300000000	n/a	467565	presentation of the task instruction	n/a	n/a	4
935.7600000000	n/a	467880	encoding: 5M	n/a	n/a	251
938.9300000000	n/a	469465	delay period: 5M	n/a	n/a	351
945.5800000000	n/a	472790	probe: 5M	n/a	n/a	51
952.0200000000	n/a	476010	start of the trial	n/a	n/a	500
952.3600000000	n/a	476180	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
955.5300000000	n/a	477765	presentation of the task instruction	n/a	n/a	4
956.1600000000	n/a	478080	encoding: 5M	n/a	n/a	251
959.3000000000	n/a	479650	delay period: 5M	n/a	n/a	351
965.9800000000	n/a	482990	probe: 5M	n/a	n/a	51
969.8640000000	n/a	484932	Response: 5M: correct	n/a	n/a	4511
972.2200000000	n/a	486110	start of the trial	n/a	n/a	500
972.5500000000	n/a	486275	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
975.7300000000	n/a	487865	presentation of the task instruction	n/a	n/a	4
976.3600000000	n/a	488180	encoding: 5M	n/a	n/a	251
979.5300000000	n/a	489765	delay period: 5M	n/a	n/a	351
986.1800000000	n/a	493090	probe: 5M	n/a	n/a	51
990.6060000000	n/a	495303	Response: 5M: error	n/a	n/a	4510
992.7000000000	n/a	496350	start of the trial	n/a	n/a	500
993.0400000000	n/a	496520	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
996.2100000000	n/a	498105	presentation of the task instruction	n/a	n/a	4
996.8400000000	n/a	498420	encoding: 5M	n/a	n/a	251
1000.0000000000	n/a	500000	delay period: 5M	n/a	n/a	351
1006.7000000000	n/a	503350	probe: 5M	n/a	n/a	51
1012.8000000000	n/a	506400	start of the trial	n/a	n/a	500
1013.1000000000	n/a	506550	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
1016.3000000000	n/a	508150	presentation of the task instruction	n/a	n/a	4
1016.9000000000	n/a	508450	encoding: 5M	n/a	n/a	251
1020.1000000000	n/a	510050	delay period: 5M	n/a	n/a	351
1026.8000000000	n/a	513400	probe: 5M	n/a	n/a	51
1033.4000000000	n/a	516700	start of the trial	n/a	n/a	500
1033.7000000000	n/a	516850	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
1036.9000000000	n/a	518450	presentation of the task instruction	n/a	n/a	4
1037.5000000000	n/a	518750	encoding: 5M	n/a	n/a	251
1040.7000000000	n/a	520350	delay period: 5M	n/a	n/a	351
1047.3000000000	n/a	523650	probe: 5M	n/a	n/a	51
1049.8800000000	n/a	524940	Response: 5M: correct	n/a	n/a	4511
1053.6000000000	n/a	526800	start of the trial	n/a	n/a	500
1054.0000000000	n/a	527000	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
1057.1000000000	n/a	528550	presentation of the task instruction	n/a	n/a	4
1057.7000000000	n/a	528850	encoding: 5M	n/a	n/a	251
1060.9000000000	n/a	530450	delay period: 5M	n/a	n/a	351
1067.6000000000	n/a	533800	probe: 5M	n/a	n/a	51
1072.4740000000	n/a	536237	Response: 5M: error	n/a	n/a	4510
1074.0000000000	n/a	537000	start of the trial	n/a	n/a	500
1074.3000000000	n/a	537150	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
1077.5000000000	n/a	538750	presentation of the task instruction	n/a	n/a	4
1078.1000000000	n/a	539050	encoding: 5M	n/a	n/a	251
1081.3000000000	n/a	540650	delay period: 5M	n/a	n/a	351
1087.9000000000	n/a	543950	probe: 5M	n/a	n/a	51
1088.7280000000	n/a	544364	Response: 5M: correct	n/a	n/a	4511
1094.3000000000	n/a	547150	start of the trial	n/a	n/a	500
1094.6000000000	n/a	547300	start of the baseline period: Manipulation with 5 letters (5M)	n/a	n/a	151
1097.8000000000	n/a	548900	presentation of the task instruction	n/a	n/a	4
1098.4000000000	n/a	549200	encoding: 5M	n/a	n/a	251
1101.6000000000	n/a	550800	delay period: 5M	n/a	n/a	351
1108.3000000000	n/a	554150	probe: 5M	n/a	n/a	51
1112.3580000000	n/a	556179	Response: 5M: correct	n/a	n/a	4511
1114.5000000000	n/a	557250	start of the trial	n/a	n/a	500
1114.9000000000	n/a	557450	start of the baseline period: Retention of 5 letters (5R)	n/a	n/a	150
1118.0000000000	n/a	559000	presentation of the task instruction	n/a	n/a	4
1118.7000000000	n/a	559350	encoding: 5R	n/a	n/a	250
1121.8000000000	n/a	560900	delay period: 5R	n/a	n/a	350
1128.5000000000	n/a	564250	probe: 5R	n/a	n/a	50
1129.8240000000	n/a	564912	Response: 5R: correct	n/a	n/a	4501
1134.7000000000	n/a	567350	start of the trial	n/a	n/a	500
1135.1000000000	n/a	567550	start of the baseline period: Retention of 5 letters (5R)	n/a	n/a	150
1138.2000000000	n/a	569100	presentation of the task instruction	n/a	n/a	4
1138.9000000000	n/a	569450	encoding: 5R	n/a	n/a	250
1142.0000000000	n/a	571000	delay period: 5R	n/a	n/a	350
1148.7000000000	n/a	574350	probe: 5R	n/a	n/a	50
1150.0540000000	n/a	575027	Response: 5R: correct	n/a	n/a	4501
1155.0000000000	n/a	577500	start of the trial	n/a	n/a	500
1155.3000000000	n/a	577650	start of the baseline period: Retention of 5 letters (5R)	n/a	n/a	150
